truncation,15194,52,切り捨て,打切り. 切断すること,,
truncheon,43408,7,警棒,杖,,
trundle,46471,6,転がす,ごろごろ動く. 転がす,,
trunk,7116,178,トランク,トランク. 主要な. (木の)幹･胴体. 幹線. 長距離電話. 2. (象の)鼻,,76
truss,50313,5,トラス,トラス. 桁構え. 干し草･わらなどの束,,
trust,1327,1766,信頼,を信用する. 信用. 信頼,,12
trustbuster,50313,5,trustbuster,反トラスト法取締官. トラスト破壊者,743,13
trustee,6969,184,受託者,受託会社. 受託者. 被信託人. 管財人,,
trusting,46471,6,信じて疑いない,信用して,,
trustworthiness,30344,15,信頼性,信頼性 ,,
trustworthy,15027,53,信頼できる,信頼のあった. 信頼に足る,,
trusty,24827,22,信頼できる,信頼できる人. 信頼できた. 信頼できる. 当てになる,,
truth,1516,1531,真実,事実. 真実. 真理. 真偽. 実体. 誠実,594,12
truthful,14726,55,誠実な,誠実な. 正直な. 本当の,,
truthfully,20527,31,正直に,本当は. 正直に. 正直に言えば. 誠実に. 本当のところは,,
try,140,14860,試す,を試す. をやってみる,,
trying,24827,22,辛い,骨の折れる. 腹の立つ. しゃくにさわる. 疲れる. 苦しい. 辛い. 耐え難い,338,
tryout,30344,15,試してみる,適性試験. テスト. オーディション,,
Trypan,21758,28,トリパン,"細胞死の判定方法. Trypan Blue(染料)を用いた生体染色法. dye exclusion testと呼ばれ,生細胞は染色されず死細胞のみが染色される",,81
trypsin,9018,122,トリプシン,トリプシン. 膵(すい)液に含まれる消化酵素の一種. ,,88
trypsinization,26829,19,トリプシン処理,＜trypsin(消化酵素の一種).  トリプシン処理 ,,88
trypsinized,20184,32,トリプシン処理,＜trypsin(消化酵素の一つ). トリプシン化すること ,,88
tryptophan,6412,209,トリプトファン,トリプトファン. 必須アミノ酸の一種. 不足すると. 不眠症などの睡眠障害やうつ病を起こす,,87
tryst,21758,28,逢い引き,(特に恋人同士の)会合の約束. あいびき(の場所),,
tsar,36956,10,皇帝,旧ロシア皇帝の称. 皇帝(= czar),,10
TSE,26084,20,東証,Tokyo Stock Exchange. 東京証券取引所(東証),,16
TSS,24198,23,TSS,Time Sharing System タイムシェアリングシステム,,29
tsunami,17555,41,津波,(日本語)津波,,63
TTP,8187,142,TTP,Trusted Third Party. 信頼できる第三者機関.  2. HTTPをエスケープするための書き換え表記(h抜きttp:).  3. 難病のひとつ 他,,29
TTT,7449,165,TTT,thymol turbidity test(チモール混濁試験. 膠質反応と呼ばれる肝機能チェック方法),,89
tub,7166,176,浴槽,おけ. たらい. 浴槽. 入浴. ～を桶に入れる,,
tuba,29384,16,チューバ,チューバ(低音金管楽器),,45
tubby,33910,12,デブ,太っちょ. 桶のような. ずんぐりした,,
tube,2942,656,チューブ,地下鉄. パイプ. 管. 筒. 管楽器. チューブ,,
tuber,31439,14,塊茎,塊茎. 結節,,69
tubercle,55144,4,結節,結節. 結核(結節). 小塊茎,,91
tuberculosis,5879,239,結核,結核,,91
tuberous,55144,4,塊茎のある,こぶのある. 結節(状)の. (植物)塊茎(状)の. 塊茎のある(a tuberous root. サツマイモなどの塊根),,76
tubeworm,20184,32,tubeworm,チューブワーム. 深海の熱水噴出孔や冷水湧出帯周辺に生息する生物,,
tubular,9253,117,チューブラー,管状の. 尿細管の,,79
tubule,14726,55,尿細管,尿細管 ,316,79
tuck,7819,152,タック,差し込む. を押し込む. を隠す. をはさむ. 縫い込む. はおる. (袖など)をまくり上げる,699,
tucked,28448,17,折り込んだ,折り込んだ ,,
tucker,6522,204,タッカー,完全に磨り減る. 仕立て屋. 食べ物,,
Tudor,20184,32,チューダー,Tudor dynasty of Englandチューダー朝. 1485-1603. Henry 7 世から Elizabeth 1 世までの英王朝,,10
Tue,18064,39,火曜,火曜日Tuesdayの省略形,,61
Tuesday,853,2874,火曜日,火曜日. チュートン族の軍神Tis(ティウ)の日,,61
tuff,50313,5,凝灰岩,凝灰岩. すごい. 抜群の,,57
tuft,20527,31,タフト,ふさ. 小さな房. 小さい束. 小さな丘,,
tug,9544,111,強く引っ張る,を強く引く. 引っ張る. 引っ張ること,,
tugboat,31439,14,タグボート,タグボート. 引き船,,41
tuition,6412,209,授業料,授業料,,26
tulip,18353,38,チューリップ,チューリップ,,69
tulle,36956,10,チュール,(仏語)チュール. 薄い網状の布,,34
tum,35353,11,おなか,トン. ポン. ドン. ドラムの音. ポロン. ボロン. 弦楽器の音. ポンと鳴らす. 弾く. 2. (幼児語)おなか. ポンポン(=tummy),,79
tumble,8148,143,タンブル,転倒する. 宙返りする. を倒す. を投げる. 転落. 暴落,,
tumbleweed,32594,13,タンブルウィード,秋になると風で地上部が飛ばされる雑草,,69
tumbling,92134,1,宙返り,宙返り,,46
tummy,13263,65,おなか,(幼児語)おなか. ポンポン,,32
tumor,1056,2296,腫瘍,腫瘍. 膨らみ. 出っ張り,,91
tumorigenesis,14726,55,腫瘍形成,腫瘍形成 ,,91
tumorigenic,15548,50,腫瘍形成性の,腫瘍形成性の ,,89
tumorigenicity,29384,16,腫瘍原性,腫瘍(しゅよう)原性 ,,89
tumour,5447,266,腫瘍,(主に英国)腫瘍(=tumor) ,,91
tumult,32594,13,騒動,動揺. 騒動. 混乱. 大騒ぎ. わめき声. 騒々しさ. 暴動,983,19
tumultuous,18918,36,騒々しい　,騒然とした. 騒動を起こす. 騒々しい. ひどく興奮した,482,
tun,6161,223,タン,大樽. 醸造桶. 注ぐ,,52
tuna,7786,153,マグロ,マグロ. 鮪,,72
tundra,29384,16,ツンドラ,(ロシア語)(北シベリアなどの)ツンドラ. 凍土帯. 凍土. 凍原,,34
tune,3713,467,曲,曲. ふし. 旋律. 調べ. 正しい調子. の調子を合わせる,,45
tuneful,55144,4,音を奏でる,旋律の美しい,,45
tuner,43408,7,チューナー,調律師,,45
tunic,24198,23,チュニック,古代ギリシア･ローマ人が着た膝上まで届く上衣,,36
Tunica,30344,15,チュニカ族,チュニック族(インディアン)の,,5
Tunisia,29384,16,チュニジア,"チュニジア共和国 Republic of Tunisia. 北アフリカのマグリブに位置し,地中海に面する. 首都チュニス. アフリカ連合とアラブ連盟とアラブ･マグレブ連合に加盟",,1
tunnel,5879,239,トンネル,トンネル. 地下道. 坑道. 穴. 巣,,
tunny,55144,4,マグロ,マグロ(tuna),,72
Tupelo,29384,16,テューペロ,ミシシッピ州の都市. Elvis Presley誕生の地. 2. アメリカヌマミズキ(紅葉が美しい),,2
tupperware,23138,25,タッパーウェア,タッパーウェア ,,
turban,19536,34,ターバン,ターバン(回教徒が頭に巻く). ターバン風婦人帽,,
turbine,12653,70,タービン,タービン,,
turbo,22163,27,ターボ,turbochargerターボチャージャー. 内燃機関の熱効率を高めるために利用される過給機の一方式,999,41
turboprop,50313,5,ターボプロップ,ターボプロップエンジン(航空機),,41
turbulence,20527,31,乱流,乱気流. 騒乱. 混乱. 社会不安,983,62
turbulent,9637,109,荒れ狂う,(波風などが)荒れ狂う. 不穏な. 騒然とした,482,
turd,33910,12,糞,(一塊の)糞. くそ野郎. げす,,
tureen,40852,8,蓋付きの深皿,ふた付きの深皿,,
turf,8373,137,芝,縄張り. 芝生. 泥炭. 競馬界,,
turgid,22636,26,腫れ上がった,腫れ上がった. 大げさな,,91
Turin,12344,73,トゥーリン,トリノ市. ミラノに次ぐイタリア第2の工業都市. 自動車工業の拠点,,2
Turk,7522,162,トルコ人,トルコ人. (特に)オスマントルコ族の人. (人名)ターク. (トルコの国名はRepublic of Turkey. トルコ共和国),,1
Turkey,3086,613,トルコ,トルコ共和国 Republic of Turkey. 首都Ankara. 人口7800万. 2. 七面鳥,,1
Turkish,5003,303,トルコ語,トルコ語. トルコ語の. トルコ(風)の. トルコ人の. トルコ族の ,,1
Turkmenistan,61960,3,トルクメニスタン,"トルクメニスタン. 中央アジア南西部の共和国. カラクム砂漠が国土の85%. 豊富な石油や天然ガスを埋蔵. 西でカスピ海に面し,アフガニスタン他と接する. 永世中立国. 人口520万",,1
turmeric,46471,6,ウコン,ウコン. ターメリック(染料･調味料),,69
turmoil,7638,158,混乱,混乱. 動揺. 騒ぎ,482,
turn,253,8930,順番,順番. に変わる. (イメージ:現在の運動･状態の方向を転換すること),,
turnabout,29384,16,転換,方向転換. (思想･政策)転向. 裏切り. 変節,,
turnaround,9498,112,振り向く,回転. 変更. 方向転換. 営業の黒字化. 業績の好転. 会社の再建,,
turncoat,31439,14,裏切り者,変節者. 裏切り者,798,
turner,5733,249,ターナー,とんぼ返りをする人. フライ返し,,
turning,7222,174,旋回,回転. 旋回. 転向. 曲がり角. 構成. 形成,535,
turnip,17841,40,カブ,カブ(植物),,69
turnkey,55144,4,ターンキー,(刑務所の)看守. 牢(ロウ)番,571,13
turnoff,27590,18,消す,分岐点 ,,
turnout,9960,103,消す,出席数. 人出. 投票者数. 集合. turn outすること,,
turnover,6909,186,売上高,(商品などの)回転率. 離職率. 売り上げ,,
turnpike,26829,19,ターンパイク,(高速)有料道路. (highwayは普通無料である),,41
turnstile,36956,10,回転ドア,回転ドア,,
turntable,27590,18,ターンテーブル,回転盤,,
turpentine,55144,4,テレビン油,テレピン油(松科の木から採る精油,,87
turquoise,17312,42,ターコイズ,"トルコ石(12月の誕生石),青緑色",,98
turret,12344,73,タレット,(建物の角の. 主に装飾用の)小塔. タレット,,53
turreted,35353,11,小塔のある,小塔のある. 砲塔(銃座)のある. (巻貝など)塔状の渦巻のある,,
turtle,5237,282,カメ,海亀. カメ. (cf. turtle. 主に海ガメ. tortoise主に陸ガメ. ウサギとカメはhare and tortoise. 淡水に住む亀はfreshwater turtleのようにturtleを使用).  2. キジバ ト,275,72
turtledove,35353,11,キジバト,キジバト,,72
turtleneck,17555,41,タートルネック,タートルネック. とっくりセーター,,
Tuscaloosa,29384,16,タスカルーサ,"タスカルーサ, アラバマ州の都市 ",,2
Tuscan,20527,31,トスカーナ,トスカーナ州(伊: Toscana). イタリアの州. 州都はフィレンツェ. ピサの斜塔などで著名,,2
Tuscany,14085,59,トスカーナ州,トスカーナ州. イタリア共和国中部に位置する州. 州都はフィレンツェ,,2
tush,32594,13,牙,"牙. 長くとがった歯(cf. fang犬歯由来の牙,ライオン等. tusk切歯由来の牙,カバ等). 2. 白黒混血児. お尻. 危険な. 好戦的な. 上流の. 3. チェッ!  ",171,30
tusk,32594,13,牙,tusk(切歯由来の牙. 象･イノシシ･セイウチ･カバ等). 牙で突く. (cf. fang. 犬歯由来の牙. 犬･オオカミ･虎･ライオン他. ヘビやクモの牙にも使う),171,72
tussle,26084,20,取っ組み合い,と激しく格闘する. 激しい格闘,,
tut,28448,17,タット,ちぇっ,,30
tutelage,27590,18,後見,後見. 保護. 監督. 指導,,
tutor,7688,156,家庭教師,家庭教師. 個人指導教授. に教える,,25
tutorial,40852,8,チュートリアル,家庭教師の,,26
tutu,24827,22,チュチュ,チュチュ(バレリーナが着る短いスカート),,36
Tuvalu,92134,1,ツバル,"ツバル国. オセアニア,南太平洋のエリス諸島に位置する国家. 英連邦王国の立憲君主制国家. 人口1万人弱でバチカンの次に少ないミニ国家",,1
tux,23649,24,タキシード,タキシード. tuxedo,,36
tuxedo,22636,26,タキシード,タキシード,,36
TV,686,3621,テレビ,Television. テレビ,,43
twaddle,36956,10,無駄口,無駄口,648,
twain,14381,57,トゥエイン,"イメージ処理用のプログラムと,スキャナやデジタルカメラとの間のインタフェースの一種",,
twang,25431,21,鼻声訛り,びーんと鳴る. 鼻にかかる音,,
twangy,46471,6,鼻声の,(弦をはじいたように)ビーンという. (声が)鼻にかかった,,
tweak,14726,55,微調整,をひねる. ひねり. つねる,,
tweaked,23649,24,微調整,変わった. 微調整,,
tweaking,22636,26,微調整,微調整. ＜tweak(つねる),,
twee,33910,12,気取った,ピーッ!. いやにかわいらしい. かわいらしく装った. ことさら澄ました. 取り澄ました. 上品ぶった,,
tweed,18918,36,ツイード,ツイード服地,,36
tweedy,23649,24,ツイードの,ツイード(風)の. 気軽な. くつろいだ,,36
tween,9072,121,トゥイーン,トゥイーン(MS Windowsで作動するTwitterのアプリケーション),,
tweet,43408,7,ツイート,小鳥がさえずる. チッチッと鳴く. さえずる. 2. 呟く. 3. tweetする,809,75
tweeter,26829,19,ツイーター,ツイーター. 高音用スピーカー,,
tweezers,43408,7,ピンセット,ピンセット(=forceps). (pincette(仏)は英語圏では使わない),,52
twelfth,14564,56,第12,(日付の)12日. 第12. 12番目の,,
twelve,61960,3,12,12. 12の,,
twentieth,8836,126,第20,二十番目の. 第20(の). 20分の1(の),,
twenty,9960,103,20,20. 20の,,
twentysomething,23138,25,20代,20代,,
twice,1331,1763,2回,2倍. 2度. 2回. 2倍に,,54
twiddle,43408,7,ひねり,もてあそぶ. ひねり,,
twig,15956,48,小枝,小枝. (branch幹(trunk)から出る枝. bough大枝. twig小枝. spray葉や花がついた小枝). (v)分かる. 認める. I soon twigged why she hadn't come. なぜ彼女が来なかったかすぐわかった. ,834,69
twiggy,55144,4,ツイギー,twig＞小枝のような,834,69
twilight,11667,80,夕暮れ,たそがれの. 薄明かり. 夕方. 黄昏どき,,
twill,40852,8,ツイル,綾織,,36
twin,2401,873,双子,双子の片方. 双子. 似た者の一方,349,37
twine,43408,7,より糸,より合わせる. 編む. より糸. 麻糸. からまり. もつれ,,36
twinge,35353,11,ズキズキする痛み,苦痛. ずきんとする痛み. 激痛. 刺すような痛み,791,
twinkle,19238,35,きらきら,きらきら輝く. きらめき. 閃光. キラキラ. 星などが光る様子,690,30
twirl,22163,27,クルクル回す,振り回す(こと). くるくる回す(こと). クルクル. 回る様子,,30
twist,3738,463,寝違える,をねじる. を曲げる. を縫っていく. よじれ. より糸. 2. 寝違える(crick one's neck. twist one's neck. ),641,78
twisted,7725,155,ねじれた,ねじれた ,,
twister,19238,35,ツイスター,ひねった球. より手,,
twit,27590,18,なじる,愚か者. ばか者,879,
twitch,9161,119,けいれん,痙攣. を引っ張る. 痙攣させる,,89
twitchy,24198,23,引きつった,引きつった ,,
twitter,40852,8,さえずり,くすくす笑う. さえずる. ピーチク. パーチク. 小鳥の鳴き声,,75
two,7085,179,2,2. 2つ. 2の,,
twofold,9905,104,2倍,2倍の(重)の(に).  2要素のある. 2部分. 2倍(重)に.  二重. 2要素をもつ,,
TWoP,13139,66,TWoP,Television Without Pity. テレビ番組を茶化しながら番組の詳細を提供するWebサイト,,43
twosome,32594,13,二人組,二人でする舞踏. 二人の. 2人組. 二人でする(試合),981,46
TX,9333,115,TX,Texas. テキサス州 2. Transmitter送信機 3Therapy治療 他,,4
tyke,36956,10,野良犬,のら犬. 下劣な奴. 雑犬. 子供. (俗)ガキ,,72
tylenol,20935,30,タイレノール,タイレノール. ジョンソン・エンド・ジョンソン社が販売する解熱鎮痛剤,,87
Tyler,6743,193,タイラー,タイラー(人名),,98
tympanum,43408,7,鼓膜,中耳. 鼓膜,,79
Tyndale,22163,27,ティンダル,ティンダル. 人名. 大学名. (チンダル現象Tyndall effectは別綴),,98
Tyndall,92134,1,ティンダル,"John Tyndall, ジョン・ティンダル(1820生). アイルランドの物理学者. チンダル現象Tyndall effectを発見",,98
type,302,7592,タイプ,型. タイプ. をタイプする,,
typecast,40852,8,型キャスト,俳優に合わせて役を決める. 役を割り振る,,
typeface,27590,18,活字書体,活字面 ,,
typeset,23138,25,活字に組む,活字に組む ,,
typewriter,12653,70,タイプライター,タイプライター,,
typhimurium,15371,51,ネズミチフス菌,ネズミチフス菌 ,,85
typhoid,22636,26,腸チフス,腸チフス,,91
typhoon,18353,38,台風,台風,659,62
typhus,28448,17,発疹チフス,"発疹チフス(typhusは発疹チフスで,腸チフス,パラチフスとは全く異なるが,混同されている)",,91
typical,2128,1019,典型的な,典型的な. 独特の. 象徴的な. を象徴する. 特有な,,
typically,1971,1116,一般的に,典型的に,,
typify,15752,49,典型となる,の典型である. 類型化する. 代表する,,
typing,32594,13,タイピング,typewriting,,
typist,36956,10,タイピスト,タイピスト,,25
typo,8567,132,タイプミス,誤植(typographical error). 印刷工. 印刷技術者(typographer),,
typographical,17075,43,活版印刷の,印刷(術)の,,43
typography,30344,15,タイポグラフィ,活版印刷,,43
TYR,13139,66,チロシン,Tyrosine. チロシン(アミノ酸の一種),,87
tyrannical,30344,15,専制的な,専制的な,,
Tyrannosaurus,50313,5,ティラノサウルス,"ティラノサウルス. 約6,850万-6,550万年前(中生代白亜紀末期)に北アメリカ大陸に生息していた肉食恐竜. 暴君恐竜と呼ばれ,最強の肉食恐竜とされる",,72
tyranny,16407,46,暴政,暴虐行為. 暴虐. 暴政. 圧制. 専制. 虐待. 専制政治,666,11
tyrant,14726,55,暴君,暴君. 圧制者. 専制君主,,11
tyrosine,3967,426,チロシン,"チロシンまたは4-ヒドロキシフェニルアラニン(4-hydroxyphenylalanine)と呼ばれ,細胞でのタンパク質生合成に使われるアミノ酸のうちの一つ",,87
Tyson,10168,100,タイソン,マイク・タイソン(Mike Tyson)1966生. 米国の元ヘビー級ボクサー,,98
u,212,10365,u,アルファベットのu. 例示時 U as Uniform. ,,35
ubiquitin,9161,119,ユビキチン,"ユビキチン(ubiquitin)は7アミノ酸からなるタンパク質. タンパク質分解,DNA修復,翻訳調節,シグナル伝達などに関わる. 至る所にある(ubiquitous)ことからこの名が付いた. ",441,87
ubiquitination,18064,39,ユビキチン化,"ユビキチン化. ubiquitinは多数のアミノ酸でなるタンパク質で,他タンパク質の分解,DNA修復等生命現象に関わる. 保存性が高く全ての真核生物でほぼ同じアミノ酸配列を持つ. 真正細菌にはない",,87
ubiquitous,7222,174,ユビキタス,至る所にある. 遍在する,,
ubiquitously,24198,23,遍在的に,遍在的に ,,
ubiquity,27590,18,遍在,同時にいたる所に存在すること,,
ubiquitylation,19875,33,ユビキチン化,ユビキチン化 (cf. ubiquitin),441,87
UCLA,10299,98,UCLA,"University of California, Los Angelesカリフォルニア大学ロサンゼルス校",,26
udder,43408,7,乳房,(牛. 山羊などの)乳房,,76
UFO,22636,26,UFO,Unidentified Flying Object. 未確認飛行物体,,29
UG,11574,81,UG,Uganda. Ungraded. Underground 他,,29
Uganda,25431,21,ウガンダ,ウガンダ共和国 Republic of Uganda,,1
ugh,6969,184,あわや,うっ!,,30
uglier,30344,15,醜い　,醜い ,,
ugliest,26829,19,醜い　,醜い ,,
ugliness,24827,22,醜さ,醜さ,,
ugly,4006,420,醜い,醜い. (道徳的に)悪い. (天候)荒模様の,,
uh,32,71834,ええと,ええと. huh(話がつかえた時など),,30
uhh,24827,22,うう,うう ,,30
uhm,20935,30,ウム,えー. あの. その,,30
Uighur,23649,24,ウィグル人,ウイグル. 新疆ウイグル自治区･カザフスタン･キルギス･ウズベキスタンなど中央アジアに居住する遊牧民. イスラム教徒(ムスリム)が主,,2
UK,5310,276,イギリス,"the United Kingdom of Great Britain and Northern Ireland. グレートブリテン及び北アイルランド連合王国. 通称イギリス,英国",,1
Ukraine,13263,65,ウクライナ,"ウクライナ. Ukraine. ヨーロッパの穀倉地帯として知られ,鉄鉱石や石炭などの天然資源に恵まれる. 人口4,500万",,1
Ukrainian,14085,59,ウクライナ語,ウクライナ語 ,,1
ukulele,55144,4,ウクレレ,ウクレレ,,45
UL,7554,161,UL,"アップロードの略, 2. 潰瘍 (Ulcer) の略 他",,29
ulcer,11328,84,潰瘍,アルサー. 潰瘍(かいよう),,91
Ullswater,30344,15,アルズウォーター,"アルスウォーター,イングランド第二の大きさの湖",,2
ulster,12062,76,アルスター,(通例ベルト付きの)防寒用長コート,,36
ult,23138,25,先月の,先月の ,,
ulterior,31439,14,隠された,向こう側にある. 潜在の,,
ultimate,3109,608,究極,根本的な. 究極. 最終の. 究極の. 究極点,,
ultimately,2268,943,最終的に,最後に. ついに. 最終的に. 究極に,,
ultimatum,19238,35,最後通告,最後通牒. 最後の言葉. 最後の申し出. 根本原理,,
ultra,12442,72,ウルトラ,過激な. 極端な. 過激(急進)論者,,
ultraconservative,46471,6,超保守派,極端に保守的な(人). 超保守的な(人),,
ultramodern,50313,5,超現代的な,超近代的な,,
ultranationalist,55144,4,国粋主義者,超国家主義者,,19
ultrasonic,14726,55,超音波,超音波の,,60
ultrasound,11963,77,超音波,超音波,,60
ultrastructural,20527,31,超微細,超微細構造 ,,
ultraviolet,13952,60,紫外線,紫外線の. 紫外(線)の. 紫外線(ふく射),,
um,84,29065,うーん,えーと. うーん. ほー. ふむ. いや. へー,,30
Uma,23138,25,ウマ,"大熊座,Ursa Major",,65
umbilical,29384,16,へその緒,へその緒. 供給管. 必須の接続線. 命綱. へその緒で結ばれた 緊密な関係の,,78
umbrage,36956,10,立腹,不快,727,82
umbrella,7363,168,傘,傘. 雨傘,,
UML,28448,17,UML,Unified Modeling Language. 統一モデリング言語,,95
umlaut,27590,18,ウムラウト,母音変異. ウムラウト記号(¨),,27
ummm,23138,25,うーん,うーん ,,30
umpire,10096,101,審判,審判を勤める. 審判する. 審判員. 裁定者. 仲裁人,,
umpteen,32594,13,非常に多くの,非常に多くの,,
umpteenth,28448,17,繰り返しの,何度目かの,,
UN,4249,386,国連,the United Nations. 国連,,18
unabashed,21344,29,臆面もない,臆面もない ,,
unabashedly,27590,18,恥ずかしがらずに,恥ずかしがらずに,,
unable,2441,851,できない,～できない. 虚弱な. ひ弱な,,
unabomber,19238,35,ユナボマー,"ユナボマー(米国の大学や航空会社に爆弾を送り,死者を出した事件の犯人. 数学者で大学の助教. 逮捕され服役中)",,13
unabridged,14726,55,大辞典,省略してない. 完全な. 無削除の,,
unaccented,55144,4,アクセントのない,強勢(アクセント)のない,,
unacceptable,8836,126,受け入れられない,受け入れがたい. 気に入らない,,
unaccountable,43408,7,責任を負いない,説明できない. 謎の. 責任を負わない,,
unaccountably,27590,18,どういうわけか,どういうわけか ,,
unaccustomed,31439,14,不慣れな,に不慣れの. 異常な. 慣れない,819,
unadjusted,19536,34,未調整,未調整 ,,
unadorned,23138,25,簡素な,簡素な ,,
unaffected,8646,130,影響を受けない,心を動かされない. 気どらない,,
unafraid,35353,11,恐れない,恐れない,,
unaided,50313,5,人の手を借りない,助けを受けない,,
unaltered,22636,26,変わらない,変わらない ,,
unambiguous,16610,45,明白な,明瞭に. はっきりと. clearly,,
unambiguously,18918,36,明確に,明確に ,,
Unamerican,19238,35,Unamerican,非米活動,,18
unamplified,18918,36,増幅されていない,増幅されていない ,,
unanimity,27590,18,満場一致,一致. 合意,731,
unanimous,7661,157,満場一致,満場一致の. 一致した. 意義のない. 合意の. 同説の,731,
unanimously,11574,81,全会一致で,満場一致で. 満場一致,,
unannotated,29384,16,注釈のない,注釈なしの ,,
unannounced,28448,17,予告なしの,予告なしの ,,
unanswerable,38763,9,決定的な,答えられない. 反論できない. 責任のない,717,
unanswered,13263,65,未回答,未回答 ,717,
unanticipated,19238,35,予期せない,予期せぬ ,833,
unapologetic,28448,17,悪びれない,悪びれない ,,
unappealing,24198,23,魅力のない,魅力のない ,,
unapproved,33910,12,承認されていない,承認されていない. 認められていない,733,
unarmed,16859,44,丸腰,武器のない. 武器をもたない. 防御器官のない,,
unasked,55144,4,unasked,問われない. 求められない. 頼まれない. 招かれない,,
unassailable,25431,21,難攻不落の,攻めることのできない. 難攻不落の,,
unassuming,22636,26,控えめな,(人･態度など)でしゃばらない. 気取らない. 高ぶらない. 謙そんな. 控えめな,,
unattached,26829,19,未結合の,結合されていない ,,
unattainable,26084,20,達成不可能,手に入れにくい. 達しがたい,,
unattended,30344,15,無人の,付き添いのない,,
unattractive,14726,55,魅力のない,魅力のない ,,
unauthorized,9637,109,許可されていない,許可されていない. 権限のない. 独断の,,
unavailability,28448,17,利用できないこと,利用できないこと ,,
unavailable,10096,101,利用できない,得られない. 利用できない. 不在の,,
unavoidable,13799,61,避けられない,避けられない. やむをえない,,
unaware,6497,205,知らない,気づかない. 知らないで. 気付かないで. 不注意で. 無謀で,604,
unbalance,46471,6,アンバランス,の平衡を失わせる,,
unbalanced,18625,37,不安定な,不平衡の ,,
unbearable,14085,59,耐えられない,耐えられない. 忍びがたい. 我慢できない,338,
unbearably,21344,29,我慢できないほど,我慢できないほど ,,
unbeatable,30344,15,無敵の,抜群の,436,
unbeaten,46471,6,無敵の,負けたことのない,436,
unbelievable,7638,158,信じられない,信じられない,,
unbelievably,15548,50,信じられないほど,信じれないほど,,
unbeliever,43408,7,不信心者,不信心者. 懐疑的な人,,25
unbend,46471,6,伸ばす,まっすぐにする. (心を)休める. くつろぐ,,
unbiased,11328,84,公平な,偏見のない,967,
unbidden,35353,11,自発的に,招かれない,460,
unbind,55144,4,解く,のバンドを外す. 束縛を解く. ほどく. 釈放する,,
unblemished,43408,7,傷のない,きず(汚点)のない. 潔白な,830,
unblinking,38763,9,まばたきしない,まばたきをしない. 現実を直視する,,
unborn,17841,40,まだ生まれていない,将来の,,
unbound,16859,44,結合していない,解放された,,
unbounded,55144,4,無限の,無限の,,
unbreakable,22636,26,壊れない,壊れない ,,
unbridled,23138,25,抑えのきかない,抑えのきかない. 馬勒(ばろく)のない. 拘束(抑制)のない. 放らつな,,
unbroken,19536,34,切れ目のない,不屈の. こわれていない. (記録など)破られない,,
unbuttoned,46471,6,ボタンを外した,ボタンをはずして. 打ち解けた. くつろいだ,,
uncalled,50313,5,差し出がましい　,呼ばれていない. 招かれていない,,
uncannily,28448,17,不思議なほど,不思議なほど ,,
uncanny,15027,53,異様な,気味の悪い,,
unceremoniously,46471,6,あっさりと,形式張らずに. 気楽に,,
uncertain,5689,251,不明,変りやすい. 不確実な. 疑わしい. しっかりしない,,
uncertainly,36956,10,不確実に,曖昧に. はっきりしないで,486,
uncertainty,3304,558,不確実性,不確実さ. 疑い. 半信半疑. 不確定. 不安,,
unchallenged,20184,32,比類のない,問題にされない. 挑戦されない,,
unchanged,6522,204,変わらない,不変の. 変わらない. 変化していない,,
unchanging,26829,19,不変の,不変の ,,
uncharacteristic,25431,21,特質のない,特質のない ,,
uncharacteristically,23649,24,柄にもなく,柄にもなく ,,
uncharacterized,13018,67,特徴付けられていない,特徴付けられていない,,
uncharted,32594,13,未知の,海図(地図)に(載って)ない. 未踏の. 未知の,,
unchecked,24827,22,チェックしない,チェックしない ,,
unclaimed,30344,15,要求されていない,請求者がない. 持ち主のない,,
unclasp,55144,4,留め金を外す,開く. 放れる. から手を放す. 留め金を外す,,
unclassified,18625,37,分類されていない,分類されていない ,,
uncle,3419,525,叔父,おじ,589,37
unclean,35353,11,汚れた,汚れた,,
unclear,3732,464,不明瞭な,あいまいな,,
uncomfortable,5178,288,不愉快な,居心地の悪い. ここちよくない. 不安な. 厄介な,,
uncomfortably,19875,33,居心地悪く,気詰まりで. 心地悪く,,
uncommon,7934,149,珍しい　,まれな. 珍しい. 異常の. 非凡な. 非常に,819,
uncommonly,38763,9,まれに,極めて,,
uncompensated,17841,40,非補償型の,補償されていない ,,
uncomplicated,18625,37,合併症のない,合併症のない ,,
uncomprehend,26084,20,uncomprehend,理解しない,,
uncompromise,21758,28,妥協しない,妥協しない,,
unconcerned,29384,16,無関心な,心配しない,,
unconditional,16191,47,無条件,無条件の,,
unconfirmed,30344,15,未確認の,未確認の ,,
unconnected,30344,15,接続されていない,関係(関連)のない. 筋の通らない,,95
unconscionable,25431,21,途方もない,非良心的な. 法外の. 途方もない,,
unconscious,9544,111,無意識,意識(正気)を失った. 知らない. 気付かない,,
unconsciously,20184,32,無意識に,思わず. 無意識に. 知らず知らずに,,
unconsciousness,28448,17,無意識,無意識,,
unconstitutional,8066,145,違憲の,憲法に反する,,
unconstrained,23649,24,拘束されない,拘束されない ,,
uncontaminated,29384,16,汚染されていない,汚染されていない ,,49
uncontested,30344,15,無競争,無競争 ,773,
uncontrollable,18918,36,手に負えない,制御できない. 手にあまる,,
uncontrolled,13521,63,制御されていない,自由な. 制御されていない. 放置された. 抑制されていない,,
